fila,subfila,columna,subcolumna,valor
"070940 - Apio, excepto el apionabo:",,892 Isla Bouvet,IMPORT,
"070940 - Apio, excepto el apionabo:",,893 Georgia del Sur e Islas Sandwich Sur,IMPORT,
"070940 - Apio, excepto el apionabo:",,894 Tierras Australes Francesas,IMPORT,
"070940 - Apio, excepto el apionabo:",,911 Operaciones Especiales (España) (h.31/12/99),IMPORT,
"070940 - Apio, excepto el apionabo:",,921 Pesca altura origen España,IMPORT,
"070940 - Apio, excepto el apionabo:",,922 Pesca altura origen otro estado miembro,IMPORT,
"070940 - Apio, excepto el apionabo:",,949 Avituallamiento buques aeronaves nacionales,IMPORT,
"070940 - Apio, excepto el apionabo:",,950 Avituallamiento y combustible,IMPORT,
"070940 - Apio, excepto el apionabo:",,951 Avituall.y combust.intercambios comunitarios,IMPORT,
"070940 - Apio, excepto el apionabo:",,952 Avituallamiento terceros,IMPORT,
"070940 - Apio, excepto el apionabo:",,953 Alta mar fuera de las aguas territoriales,IMPORT,
"070940 - Apio, excepto el apionabo:",,954 Pesca de altura,IMPORT,
"070940 - Apio, excepto el apionabo:",,955 Alta mar fuera de las aguas territoriales,IMPORT,
"070940 - Apio, excepto el apionabo:",,958 Países y territorios no determinados,IMPORT,
"070940 - Apio, excepto el apionabo:",,959 Países y territorios no determinados.Intraco.,IMPORT,
"070940 - Apio, excepto el apionabo:",,960 Países y territorios no determinados.Extraco.,IMPORT,
"070940 - Apio, excepto el apionabo:",,975 Países y territ.no precisad.raz.com.Intra. (h.31/12/93),IMPORT,
"070940 - Apio, excepto el apionabo:",,976 Países y territ.no precisad.raz.com.Extra. (h.31/12/93),IMPORT,
"070940 - Apio, excepto el apionabo:",,977 Países y territ.no precisad.raz.com.mili.,IMPORT,
"070940 - Apio, excepto el apionabo:",,978 Países y territ.no prec.raz.com.Intra.;Código País Especial,IMPORT,
"070940 - Apio, excepto el apionabo:",,979 Países y territ.no prec.raz.com.Extra.,IMPORT,
