fila,subfila,columna,subcolumna,valor
"081050 Kiwis, frescos",,811 Islas Wallis y Futuna,IMPORT,
"081050 Kiwis, frescos",,812 Kiribati (d.01/01/81),IMPORT,
"081050 Kiwis, frescos",,813 Pitcairn,IMPORT,
"081050 Kiwis, frescos",,814 Oc.Holand.(h.31/12/00); Oc.Neozeland.(h.31/12/99),IMPORT,
"081050 Kiwis, frescos",,815 Islas Fiyi,IMPORT,
"081050 Kiwis, frescos",,816 Vanuatu,IMPORT,
"081050 Kiwis, frescos",,817 Tonga,IMPORT,
"081050 Kiwis, frescos",,819 Samoa Occidental,IMPORT,
"081050 Kiwis, frescos",,820 Islas Marianas del Norte,IMPORT,
"081050 Kiwis, frescos",,822 Polinesia Francesa,IMPORT,
"081050 Kiwis, frescos",,823 Micronesia Estados Federados,IMPORT,
"081050 Kiwis, frescos",,824 Islas Marshall,IMPORT,
"081050 Kiwis, frescos",,825 Palau,IMPORT,
"081050 Kiwis, frescos",,830 Samoa Americana,IMPORT,
"081050 Kiwis, frescos",,831 Guam,IMPORT,
"081050 Kiwis, frescos",,832 Islas Menores alejadas Estados Unidos,IMPORT,
"081050 Kiwis, frescos",,833 Islas Cocos o islas Keeling,IMPORT,
"081050 Kiwis, frescos",,834 Isla Navidad,IMPORT,
"081050 Kiwis, frescos",,835 Isla Heard e Islas McDonald,IMPORT,
"081050 Kiwis, frescos",,836 Isla Norfolk,IMPORT,
"081050 Kiwis, frescos",,837 Islas Cook,IMPORT,
"081050 Kiwis, frescos",,838 Isla Niue,IMPORT,
"081050 Kiwis, frescos",,839 Islas Tokelau,IMPORT,
"081050 Kiwis, frescos",,890 Regiones Polares (h.31/12/00),IMPORT,
"081050 Kiwis, frescos",,891 Antártida,IMPORT,
"081050 Kiwis, frescos",,892 Isla Bouvet,IMPORT,
"081050 Kiwis, frescos",,893 Georgia del Sur e Islas Sandwich Sur,IMPORT,
"081050 Kiwis, frescos",,894 Tierras Australes Francesas,IMPORT,
"081050 Kiwis, frescos",,911 Operaciones Especiales (España) (h.31/12/99),IMPORT,
"081050 Kiwis, frescos",,921 Pesca altura origen España,IMPORT,
"081050 Kiwis, frescos",,922 Pesca altura origen otro estado miembro,IMPORT,
"081050 Kiwis, frescos",,949 Avituallamiento buques aeronaves nacionales,IMPORT,
"081050 Kiwis, frescos",,950 Avituallamiento y combustible,IMPORT,
"081050 Kiwis, frescos",,951 Avituall.y combust.intercambios comunitarios,IMPORT,
"081050 Kiwis, frescos",,952 Avituallamiento terceros,IMPORT,
"081050 Kiwis, frescos",,953 Alta mar fuera de las aguas territoriales,IMPORT,
"081050 Kiwis, frescos",,954 Pesca de altura,IMPORT,
"081050 Kiwis, frescos",,955 Alta mar fuera de las aguas territoriales,IMPORT,
"081050 Kiwis, frescos",,958 Países y territorios no determinados,IMPORT,
"081050 Kiwis, frescos",,959 Países y territorios no determinados.Intraco.,IMPORT,"21,26"
"081050 Kiwis, frescos",,960 Países y territorios no determinados.Extraco.,IMPORT,
"081050 Kiwis, frescos",,975 Países y territ.no precisad.raz.com.Intra. (h.31/12/93),IMPORT,
"081050 Kiwis, frescos",,976 Países y territ.no precisad.raz.com.Extra. (h.31/12/93),IMPORT,
"081050 Kiwis, frescos",,977 Países y territ.no precisad.raz.com.mili.,IMPORT,
"081050 Kiwis, frescos",,978 Países y territ.no prec.raz.com.Intra.;Código País Especial,IMPORT,
"081050 Kiwis, frescos",,979 Países y territ.no prec.raz.com.Extra.,IMPORT,
