fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,008 Dinamarca,Total modo transporte,"120800,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,008 Dinamarca,Total modo transporte,"52000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,008 Dinamarca,Total modo transporte,"24000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,1  Marítimo,"717235,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,008 Dinamarca,1  Marítimo,"221651,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,008 Dinamarca,1  Marítimo,"301766,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,008 Dinamarca,1  Marítimo,"138318,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,008 Dinamarca,1  Marítimo,"27500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,008 Dinamarca,1  Marítimo,"28000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,008 Dinamarca,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,3  Carretera,"213675,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,008 Dinamarca,3  Carretera,"48000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,008 Dinamarca,3  Carretera,"24375,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,008 Dinamarca,3  Carretera,"93300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,008 Dinamarca,3  Carretera,"24000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,008 Dinamarca,3  Carretera,"24000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,Total modo transporte,"87350,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,009 Grecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,009 Grecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,009 Grecia,Total modo transporte,"71100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,009 Grecia,Total modo transporte,"16250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,009 Grecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,009 Grecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,3  Carretera,"87350,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,009 Grecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,009 Grecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,009 Grecia,3  Carretera,"71100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,009 Grecia,3  Carretera,"16250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,009 Grecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,009 Grecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"6286902,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,010 Portugal (d.01/01/86),Total modo transporte,"179748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,010 Portugal (d.01/01/86),Total modo transporte,"58570,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,010 Portugal (d.01/01/86),Total modo transporte,"666526,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,010 Portugal (d.01/01/86),Total modo transporte,"425571,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,010 Portugal (d.01/01/86),Total modo transporte,"344937,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,010 Portugal (d.01/01/86),Total modo transporte,"4611550,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"6286902,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,010 Portugal (d.01/01/86),3  Carretera,"179748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,010 Portugal (d.01/01/86),3  Carretera,"58570,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,010 Portugal (d.01/01/86),3  Carretera,"666526,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,010 Portugal (d.01/01/86),3  Carretera,"425571,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,010 Portugal (d.01/01/86),3  Carretera,"344937,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,010 Portugal (d.01/01/86),3  Carretera,"4611550,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"12803278,96"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"1379947,98"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"1743582,98"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"2639925,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"2464400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"2667320,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"1908103,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),1  Marítimo,"900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,017 Bélgica (d.01/01/99),1  Marítimo,"900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"12802378,96"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,017 Bélgica (d.01/01/99),3  Carretera,"1379947,98"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,017 Bélgica (d.01/01/99),3  Carretera,"1743582,98"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,017 Bélgica (d.01/01/99),3  Carretera,"2639925,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,017 Bélgica (d.01/01/99),3  Carretera,"2463500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,017 Bélgica (d.01/01/99),3  Carretera,"2667320,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,017 Bélgica (d.01/01/99),3  Carretera,"1908103,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),Total modo transporte,"1735050,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"100300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"225950,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"379200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"351700,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"427000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"250900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),3  Carretera,"1735050,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"100300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"225950,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"379200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"351700,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"427000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"250900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,Total modo transporte,"187089,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,030 Suecia,Total modo transporte,"31,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,030 Suecia,Total modo transporte,"28010,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,030 Suecia,Total modo transporte,"131038,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,030 Suecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,030 Suecia,Total modo transporte,"28010,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,030 Suecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,1  Marítimo,"187000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,030 Suecia,1  Marítimo,"28000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,030 Suecia,1  Marítimo,"131000,00"
