fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,Total modo transporte,"41000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,009 Grecia,Total modo transporte,"11000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,009 Grecia,Total modo transporte,"4000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,009 Grecia,Total modo transporte,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,009 Grecia,Total modo transporte,"8000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,009 Grecia,Total modo transporte,"8500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,009 Grecia,Total modo transporte,"7000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,3  Carretera,"41000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,009 Grecia,3  Carretera,"11000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,009 Grecia,3  Carretera,"4000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,009 Grecia,3  Carretera,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,009 Grecia,3  Carretera,"8000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,009 Grecia,3  Carretera,"8500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,009 Grecia,3  Carretera,"7000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"44039834,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,010 Portugal (d.01/01/86),Total modo transporte,"14979823,17"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,010 Portugal (d.01/01/86),Total modo transporte,"7481775,62"
